Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Slovenia,2119843,21-07-2021,258397,12.18944044
Cyprus,896007,12-08-2021,109207,12.18818603
Slovenia,2119843,20-07-2021,258287,12.18425138
European Union,450146793,29-12-2021,54839489,12.18257907
Slovenia,2119843,19-07-2021,258199,12.18010013
France,67813000,11-12-2021,8259634,12.18001563
Isle of Man,84534,15-11-2021,10296,12.17971467
Slovenia,2119843,18-07-2021,258190,12.17967557
Lebanon,5489744,29-11-2021,668605,12.17916537
Slovenia,2119843,17-07-2021,258169,12.17868493
Bahrain,1472237,02-05-2021,179297,12.17854191
Slovenia,2119843,16-07-2021,258108,12.17580736
Armenia,2780472,30-11-2021,338518,12.17483938
Georgia,3744385,10-08-2021,455846,12.17412205
Hungary,9967304,16-12-2021,1213318,12.17298078
Slovenia,2119843,15-07-2021,258045,12.17283544
United States,338289856,12-09-2021,41175796,12.17175013
Slovenia,2119843,14-07-2021,257989,12.17019374
Lebanon,5489744,28-11-2021,668087,12.16972959
Andorra,79843,27-01-2021,9716,12.16888143
Slovenia,2119843,13-07-2021,257959,12.16877854
Luxembourg,647601,06-10-2021,78781,12.16505225
Lithuania,2750058,01-10-2021,334541,12.1648707
Slovenia,2119843,12-07-2021,257875,12.16481598
Montenegro,627082,01-03-2021,76283,12.16475676
Netherlands,17564020,30-10-2021,2136546,12.16433368
Slovenia,2119843,11-07-2021,257863,12.1642499
Slovenia,2119843,10-07-2021,257838,12.16307057
Ireland,5023108,09-12-2021,610855,12.1608972
Armenia,2780472,29-11-2021,338120,12.16052526
Croatia,4030361,05-11-2021,490074,12.15955593
Maldives,523798,30-05-2021,63686,12.15850385
San Marino,33690,12-03-2021,4096,12.15791036
United States,338289856,11-09-2021,41126226,12.15709702
Slovenia,2119843,09-07-2021,257703,12.15670217
Bonaire Sint Eustatius and Saba,27052,27-12-2021,3288,12.15436936
Armenia,2780472,28-11-2021,337931,12.15372786
Slovenia,2119843,08-07-2021,257619,12.15273961
Mongolia,3398373,05-10-2021,412954,12.15152074
Slovenia,2119843,07-07-2021,257550,12.14948466
Slovenia,2119843,06-07-2021,257477,12.146041
Lebanon,5489744,27-11-2021,666768,12.14570297
Aruba,106459,12-08-2021,12929,12.14458148
Slovenia,2119843,05-07-2021,257429,12.14377669
Slovenia,2119843,04-07-2021,257421,12.1433993
Slovenia,2119843,03-07-2021,257413,12.14302191
Slovenia,2119843,02-07-2021,257383,12.14160671
Slovenia,2119843,01-07-2021,257358,12.14042738
Luxembourg,647601,05-10-2021,78620,12.14019126
Slovakia,5643455,23-03-2021,685094,12.13962014
Slovenia,2119843,30-06-2021,257335,12.13934239
Armenia,2780472,27-11-2021,337522,12.13901812
United Kingdom,67508936,11-10-2021,8193769,12.13731024
Slovenia,2119843,29-06-2021,257287,12.13707808
Gibraltar,32677,24-01-2021,3966,12.13697708
Slovenia,2119843,28-06-2021,257252,12.13542701
Belgium,11655923,06-11-2021,1414463,12.13514365
Belgium,11655923,07-11-2021,1414463,12.13514365
Slovenia,2119843,27-06-2021,257240,12.13486093
Cyprus,896007,11-08-2021,108723,12.13416859
Slovenia,2119843,26-06-2021,257221,12.13396464
Slovenia,2119843,25-06-2021,257210,12.13344573
Latvia,1850654,03-11-2021,224513,12.13154917
Slovenia,2119843,24-06-2021,257164,12.13127576
Isle of Man,84534,14-11-2021,10255,12.13121348
United States,338289856,10-09-2021,41035777,12.13035989
Slovenia,2119843,23-06-2021,257116,12.12901144
Estonia,1326064,06-10-2021,160832,12.12852472
Israel,9449000,09-09-2021,1145932,12.12754789
Slovenia,2119843,22-06-2021,257066,12.12665278
Luxembourg,647601,04-10-2021,78521,12.12490407
Slovenia,2119843,21-06-2021,257001,12.12358651
Slovenia,2119843,20-06-2021,256982,12.12269022
Slovenia,2119843,19-06-2021,256956,12.12146371
Armenia,2780472,26-11-2021,337005,12.12042416
Hungary,9967304,15-12-2021,1208020,12.11982699
Lebanon,5489744,26-11-2021,665253,12.11810605
Netherlands,17564020,29-10-2021,2128372,12.11779536
Slovenia,2119843,18-06-2021,256871,12.11745398
Argentina,45510324,28-12-2021,5514207,12.11638704
Bonaire Sint Eustatius and Saba,27052,26-12-2021,3277,12.11370693
Slovenia,2119843,17-06-2021,256784,12.1133499
Slovenia,2119843,16-06-2021,256701,12.10943452
Seychelles,107135,11-06-2021,12973,12.10902133
Slovenia,2119843,15-06-2021,256581,12.10377372
France,67813000,10-12-2021,8205715,12.10050433
Slovenia,2119843,14-06-2021,256467,12.09839597
Portugal,10270857,22-12-2021,1242545,12.09777334
Slovenia,2119843,13-06-2021,256443,12.09726381
Armenia,2780472,25-11-2021,336330,12.0961477
Isle of Man,84534,13-11-2021,10225,12.0957248
Bonaire Sint Eustatius and Saba,27052,25-12-2021,3272,12.09522401
Luxembourg,647601,01-10-2021,78326,12.09479294
Luxembourg,647601,02-10-2021,78326,12.09479294
Luxembourg,647601,03-10-2021,78326,12.09479294
Czechia,10493990,03-03-2021,1269058,12.09318858
Montenegro,627082,28-02-2021,75834,12.09315528
Slovenia,2119843,12-06-2021,256352,12.09297104
Lithuania,2750058,30-09-2021,332553,12.09258132
Serbia,6871547,14-09-2021,830884,12.09165855
Lebanon,5489744,25-11-2021,663779,12.09125599
Bahrain,1472237,01-05-2021,177997,12.09024091
Slovenia,2119843,11-06-2021,256224,12.08693285
Slovakia,5643455,22-03-2021,682042,12.0855398
Slovenia,2119843,10-06-2021,256103,12.08122488
Ireland,5023108,08-12-2021,606852,12.0812055
United Kingdom,67508936,10-10-2021,8154306,12.07885427
Luxembourg,647601,30-09-2021,78219,12.07827042
Uruguay,3422796,31-12-2021,413383,12.07734846
Armenia,2780472,24-11-2021,335738,12.07485636
Monaco,36491,20-12-2021,4406,12.07421008
Monaco,36491,19-12-2021,4406,12.07421008
Netherlands,17564020,28-10-2021,2120426,12.07255514
Slovenia,2119843,09-06-2021,255907,12.07197892
Andorra,79843,26-01-2021,9638,12.07118971
Cyprus,896007,10-08-2021,108150,12.0702182
Sweden,10549349,24-12-2021,1273313,12.07006233
Sweden,10549349,25-12-2021,1273313,12.07006233
Sweden,10549349,26-12-2021,1273313,12.07006233
Sweden,10549349,27-12-2021,1273313,12.07006233
Sweden,10549349,23-12-2021,1273313,12.07006233
Hungary,9967304,14-12-2021,1202514,12.06458637
Luxembourg,647601,29-09-2021,78130,12.06452739
Lebanon,5489744,24-11-2021,662269,12.06375015
Israel,9449000,08-09-2021,1139887,12.06357286
Slovenia,2119843,08-06-2021,255652,12.05994972
Isle of Man,84534,12-11-2021,10194,12.05905316
United States,338289856,09-09-2021,40793946,12.05887356
San Marino,33690,11-03-2021,4062,12.0569902
Liechtenstein,39355,01-12-2021,4745,12.0569178
Slovakia,5643455,21-03-2021,680076,12.05070298
Estonia,1326064,05-10-2021,159787,12.04972007
Slovenia,2119843,07-06-2021,255432,12.0495716
Austria,8939617,24-11-2021,1077153,12.04920748
Slovenia,2119843,06-06-2021,255375,12.04688272
Luxembourg,647601,28-09-2021,77998,12.04414447
Armenia,2780472,23-11-2021,334878,12.04392635
Gibraltar,32677,23-01-2021,3935,12.04210913
Argentina,45510324,27-12-2021,5480305,12.04189405
Belgium,11655923,04-11-2021,1403548,12.04150027
Belgium,11655923,05-11-2021,1403548,12.04150027
Slovenia,2119843,05-06-2021,255218,12.03947651
European Union,450146793,28-12-2021,54194829,12.03936801
Luxembourg,647601,27-09-2021,77930,12.03364417
Netherlands,17564020,27-10-2021,2113035,12.0304748
Lebanon,5489744,23-11-2021,660442,12.03046991
United Kingdom,67508936,09-10-2021,8120713,12.02909345
Hungary,9967304,13-12-2021,1198939,12.0287191
Bonaire Sint Eustatius and Saba,27052,24-12-2021,3254,12.02868549
Slovenia,2119843,04-06-2021,254973,12.02791905
Uruguay,3422796,30-12-2021,411658,12.02695107
Armenia,2780472,22-11-2021,334347,12.02482888
Lithuania,2750058,29-09-2021,330644,12.0231646
Spain,47558632,23-12-2021,5718007,12.0230687
Spain,47558632,24-12-2021,5718007,12.0230687
Spain,47558632,25-12-2021,5718007,12.0230687
Spain,47558632,26-12-2021,5718007,12.0230687
Sweden,10549349,22-12-2021,1268254,12.02210677
Georgia,3744385,09-08-2021,450149,12.02197424
Cyprus,896007,09-08-2021,107704,12.0204418
Monaco,36491,18-12-2021,4386,12.01940204
France,67813000,09-12-2021,8150575,12.01919249
Andorra,79843,25-01-2021,9596,12.01858648
Bahrain,1472237,30-04-2021,176934,12.01803786
Isle of Man,84534,11-11-2021,10159,12.0176497
Armenia,2780472,21-11-2021,334075,12.01504637
Aruba,106459,11-08-2021,12791,12.01495411
Slovenia,2119843,03-06-2021,254692,12.01466335
Montenegro,627082,27-02-2021,75332,12.01310195
Lebanon,5489744,22-11-2021,659404,12.01156192
Lebanon,5489744,21-11-2021,659404,12.01156192
Portugal,10270857,21-12-2021,1233608,12.01076015
United States,338289856,08-09-2021,40627288,12.00960871
Maldives,523798,29-05-2021,62906,12.00959148
Luxembourg,647601,24-09-2021,77762,12.00770227
Luxembourg,647601,25-09-2021,77762,12.00770227
Luxembourg,647601,26-09-2021,77762,12.00770227
Slovenia,2119843,02-06-2021,254419,12.00178504
Ireland,5023108,07-12-2021,602726,11.99906512
Cayman Islands,68722,21-12-2021,8245,11.99761357
Cayman Islands,68722,22-12-2021,8245,11.99761357
Argentina,45510324,26-12-2021,5460042,11.99737009
Armenia,2780472,20-11-2021,333583,11.99735153
Luxembourg,647601,23-09-2021,77688,11.99627548
Bonaire Sint Eustatius and Saba,27052,23-12-2021,3245,11.99541624
Lebanon,5489744,20-11-2021,658467,11.99449373
Uruguay,3422796,29-12-2021,410311,11.98759727
Croatia,4030361,04-11-2021,483142,11.98756141
Netherlands,17564020,26-10-2021,2105350,11.98672058
Slovakia,5643455,20-03-2021,676460,11.98662876
Latvia,1850654,02-11-2021,221795,11.98468217
Slovenia,2119843,01-06-2021,254045,11.98414222
Estonia,1326064,04-10-2021,158895,11.98245334
Argentina,45510324,25-12-2021,5452419,11.98062005
Serbia,6871547,13-09-2021,823161,11.97926755
Sweden,10549349,21-12-2021,1263566,11.97766801
Cyprus,896007,08-08-2021,107315,11.97702697
Luxembourg,647601,22-09-2021,77552,11.9752749
Lebanon,5489744,19-11-2021,657367,11.97445637
United Kingdom,67508936,08-10-2021,8081300,11.97071155
Slovenia,2119843,31-05-2021,253722,11.96890524
Armenia,2780472,19-11-2021,332713,11.96606188
Argentina,45510324,24-12-2021,5445236,11.96483681
Slovenia,2119843,30-05-2021,253631,11.96461247
Georgia,3744385,08-08-2021,447913,11.96225815
Bonaire Sint Eustatius and Saba,27052,22-12-2021,3236,11.96214698
San Marino,33690,10-03-2021,4030,11.96200653
Andorra,79843,24-01-2021,9549,11.95972095
Seychelles,107135,10-06-2021,12813,11.95967704
Luxembourg,647601,21-09-2021,77441,11.95813472
Slovenia,2119843,29-05-2021,253493,11.95810256
United States,338289856,07-09-2021,40449518,11.9570591
Isle of Man,84534,10-11-2021,10106,11.95495304
Portugal,10270857,20-12-2021,1227854,11.95473756
Belgium,11655923,03-11-2021,1393358,11.95407691
Lithuania,2750058,28-09-2021,328725,11.95338426
Lebanon,5489744,18-11-2021,656192,11.95305282
Switzerland,8740471,03-12-2021,1044633,11.95167858
Switzerland,8740471,04-12-2021,1044633,11.95167858
Switzerland,8740471,05-12-2021,1044633,11.95167858
Gibraltar,32677,22-01-2021,3905,11.95030144
Uruguay,3422796,28-12-2021,408894,11.94619837
Netherlands,17564020,25-10-2021,2098086,11.94536331
Luxembourg,647601,20-09-2021,77340,11.94253869
Estonia,1326064,03-10-2021,158357,11.94188214
Slovenia,2119843,28-05-2021,253140,11.94145038
Bahrain,1472237,29-04-2021,175752,11.93775187
Armenia,2780472,18-11-2021,331914,11.93732575
France,67813000,08-12-2021,8093721,11.9353531
Lebanon,5489744,17-11-2021,655174,11.93450915
Czechia,10493990,02-03-2021,1252242,11.93294448
Argentina,45510324,23-12-2021,5428957,11.92906691
Mongolia,3398373,04-10-2021,405365,11.928208
Portugal,10270857,19-12-2021,1225102,11.92794331
Slovenia,2119843,27-05-2021,252848,11.92767578
Montenegro,627082,26-02-2021,74789,11.92651041
European Union,450146793,27-12-2021,53659619,11.92047124
Uruguay,3422796,27-12-2021,407981,11.91952427
Luxembourg,647601,17-09-2021,77189,11.91922187
Luxembourg,647601,18-09-2021,77189,11.91922187
Luxembourg,647601,19-09-2021,77189,11.91922187
United Kingdom,67508936,07-10-2021,8046390,11.91899988
Slovakia,5643455,19-03-2021,672631,11.91878025
Austria,8939617,23-11-2021,1065176,11.91523082
Lebanon,5489744,16-11-2021,654068,11.91436249
Netherlands,17564020,24-10-2021,2092337,11.91263162
Slovenia,2119843,26-05-2021,252486,11.91059904
Cyprus,896007,07-08-2021,106716,11.91017481
Lithuania,2750058,27-09-2021,327423,11.9060398
Luxembourg,647601,16-09-2021,77098,11.90517
Uruguay,3422796,26-12-2021,407381,11.90199474
Armenia,2780472,17-11-2021,330895,11.9006773
Argentina,45510324,22-12-2021,5415501,11.89949999
Andorra,79843,23-01-2021,9499,11.89709805
Bonaire Sint Eustatius and Saba,27052,21-12-2021,3218,11.89560846
United States,338289856,06-09-2021,40239472,11.89496856
Estonia,1326064,02-10-2021,157728,11.89444853
Lebanon,5489744,15-11-2021,652966,11.8942887
Uruguay,3422796,25-12-2021,407099,11.89375587
Slovenia,2119843,25-05-2021,252098,11.8922958
Europe,744807803,31-12-2021,88571262,11.89182788
Monaco,36491,17-12-2021,4339,11.89060316
Lebanon,5489744,14-11-2021,652735,11.89008085
Luxembourg,647601,15-09-2021,76996,11.88941957
Serbia,6871547,12-09-2021,816912,11.88832733
Ireland,5023108,06-12-2021,597161,11.88827714
Liechtenstein,39355,30-11-2021,4678,11.8866726
Portugal,10270857,18-12-2021,1220836,11.88640831
Isle of Man,84534,09-11-2021,10046,11.88397568
Uruguay,3422796,24-12-2021,406739,11.88323815
Latvia,1850654,01-11-2021,219911,11.88288032
Netherlands,17564020,23-10-2021,2087041,11.88247907
Bonaire Sint Eustatius and Saba,27052,20-12-2021,3213,11.87712554
Slovenia,2119843,24-05-2021,251773,11.87696447
Gibraltar,32677,21-01-2021,3881,11.87685528
Argentina,45510324,21-12-2021,5404380,11.87506378
French Polynesia,306292,21-08-2021,36372,11.87494286
French Polynesia,306292,22-08-2021,36372,11.87494286
French Polynesia,306292,20-08-2021,36372,11.87494286
Luxembourg,647601,14-09-2021,76894,11.87366913
Slovenia,2119843,23-05-2021,251690,11.87304909
Georgia,3744385,07-08-2021,444569,11.8729511
Lebanon,5489744,13-11-2021,651788,11.8728305
Spain,47558632,22-12-2021,5645095,11.869759
Aruba,106459,10-08-2021,12636,11.86935816
United States,338289856,05-09-2021,40149481,11.86836681
Hungary,9967304,10-12-2021,1182922,11.86802369
Hungary,9967304,11-12-2021,1182922,11.86802369
Hungary,9967304,12-12-2021,1182922,11.86802369
Lithuania,2750058,26-09-2021,326370,11.8677497
Slovenia,2119843,22-05-2021,251531,11.86554853
Armenia,2780472,16-11-2021,329913,11.86535955
Uruguay,3422796,23-12-2021,406127,11.86535803
Bahrain,1472237,28-04-2021,174659,11.86351111
Slovakia,5643455,18-03-2021,669337,11.86041175
United Kingdom,67508936,06-10-2021,8006660,11.86014841
Luxembourg,647601,13-09-2021,76798,11.85884518
Sweden,10549349,18-12-2021,1250885,11.85746154
Sweden,10549349,19-12-2021,1250885,11.85746154
Sweden,10549349,20-12-2021,1250885,11.85746154
Sweden,10549349,17-12-2021,1250885,11.85746154
Argentina,45510324,20-12-2021,5395044,11.85454975
Uruguay,3422796,22-12-2021,405681,11.85232775
Lebanon,5489744,12-11-2021,650655,11.85219201
Cyprus,896007,06-08-2021,106191,11.85158152
United States,338289856,04-09-2021,40084800,11.84924682
Slovenia,2119843,21-05-2021,251148,11.84748116
Netherlands,17564020,22-10-2021,2080745,11.84663306
France,67813000,07-12-2021,8032381,11.84489847
Armenia,2780472,15-11-2021,329341,11.8447875
Bonaire Sint Eustatius and Saba,27052,19-12-2021,3204,11.84385628
Argentina,45510324,19-12-2021,5389707,11.84282274
Latvia,1850654,31-10-2021,219139,11.84116534
Uruguay,3422796,21-12-2021,405236,11.83932668
Estonia,1326064,01-10-2021,156986,11.83849347
Switzerland,8740471,02-12-2021,1034675,11.83774879
Portugal,10270857,17-12-2021,1215774,11.83712323
Argentina,45510324,18-12-2021,5386453,11.83567271
Lebanon,5489744,11-11-2021,649696,11.83472308
Luxembourg,647601,11-09-2021,76632,11.83321212
Luxembourg,647601,12-09-2021,76632,11.83321212
Luxembourg,647601,10-09-2021,76632,11.83321212
Slovenia,2119843,20-05-2021,250811,11.83158375
Armenia,2780472,14-11-2021,328963,11.83119269
Croatia,4030361,03-11-2021,476832,11.83099975
Ireland,5023108,05-12-2021,594250,11.83032497
European Union,450146793,26-12-2021,53252765,11.83008872
Montenegro,627082,25-02-2021,74183,11.82987233
Israel,9449000,05-09-2021,1117596,11.8276643
Israel,9449000,06-09-2021,1117596,11.8276643
Israel,9449000,07-09-2021,1117596,11.8276643
Mongolia,3398373,03-10-2021,401943,11.82751275
Uruguay,3422796,20-12-2021,404821,11.82720209
Argentina,45510324,17-12-2021,5382290,11.82652534
San Marino,33690,09-03-2021,3984,11.8254675
United States,338289856,03-09-2021,39997501,11.82344084
Luxembourg,647601,09-09-2021,76540,11.81900584
Isle of Man,84534,08-11-2021,9991,11.8189131
Lithuania,2750058,25-09-2021,325026,11.818878
Sweden,10549349,16-12-2021,1246755,11.8183122
Lebanon,5489744,10-11-2021,648782,11.81807385
Czechia,10493990,01-03-2021,1240051,11.81677322
Uruguay,3422796,19-12-2021,404460,11.81665516
Serbia,6871547,11-09-2021,811909,11.81551985
Slovenia,2119843,19-05-2021,250453,11.81469571
Netherlands,17564020,21-10-2021,2075065,11.81429422
Argentina,45510324,16-12-2021,5376642,11.81411497
Uruguay,3422796,18-12-2021,404255,11.8106659
Maldives,523798,28-05-2021,61844,11.80684157
Luxembourg,647601,08-09-2021,76455,11.80588047
European Union,450146793,25-12-2021,53142804,11.80566091
Bonaire Sint Eustatius and Saba,27052,18-12-2021,3193,11.80319385
United Kingdom,67508936,05-10-2021,7967985,11.8028597
Argentina,45510324,15-12-2021,5371341,11.80246706
Uruguay,3422796,17-12-2021,403899,11.80026505
Lebanon,5489744,09-11-2021,647778,11.7997852
Armenia,2780472,13-11-2021,328081,11.79947146
Hungary,9967304,09-12-2021,1176038,11.79895787
Slovakia,5643455,17-03-2021,665746,11.79678052
Isle of Man,84534,07-11-2021,9970,11.79407102
Andorra,79843,22-01-2021,9416,11.79314405
Portugal,10270857,16-12-2021,1211130,11.79190792
Argentina,45510324,14-12-2021,5366522,11.79187826
Uruguay,3422796,16-12-2021,403582,11.79100361
Luxembourg,647601,07-09-2021,76358,11.79090211
Slovenia,2119843,18-05-2021,249921,11.78959951
Bahrain,1472237,27-04-2021,173548,11.78804771
Cyprus,896007,05-08-2021,105611,11.78684988
Austria,8939617,22-11-2021,1053541,11.78507983
Estonia,1326064,30-09-2021,156257,11.78351874
Lebanon,5489744,08-11-2021,646869,11.78322705
Uruguay,3422796,15-12-2021,403293,11.78256022
Cayman Islands,68722,17-12-2021,8097,11.78225314
Cayman Islands,68722,18-12-2021,8097,11.78225314
Cayman Islands,68722,19-12-2021,8097,11.78225314
Cayman Islands,68722,20-12-2021,8097,11.78225314
Argentina,45510324,13-12-2021,5361967,11.78186954
Netherlands,17564020,20-10-2021,2069196,11.78087932
Sweden,10549349,15-12-2021,1242733,11.78018663
Lebanon,5489744,07-11-2021,646629,11.77885526
Israel,9449000,04-09-2021,1112964,11.77864324
Europe,744807803,30-12-2021,87701711,11.77507951
Argentina,45510324,12-12-2021,5358455,11.77415261
Luxembourg,647601,06-09-2021,76245,11.7734531
Uruguay,3422796,14-12-2021,402978,11.77335722
Czechia,10493990,28-02-2021,1235480,11.77321495
Seychelles,107135,09-06-2021,12611,11.77112988
Argentina,45510324,11-12-2021,5356885,11.77070284
Aruba,106459,09-08-2021,12529,11.76884998
Gibraltar,32677,20-01-2021,3845,11.76668605
Slovenia,2119843,17-05-2021,249424,11.76615438
Argentina,45510324,10-12-2021,5354440,11.76533043
Lebanon,5489744,06-11-2021,645805,11.76384545
Lithuania,2750058,24-09-2021,323461,11.76197011
Isle of Man,84534,06-11-2021,9942,11.76094826
Slovenia,2119843,16-05-2021,249310,11.76077662
Georgia,3744385,06-08-2021,440353,11.76035584
Uruguay,3422796,13-12-2021,402509,11.75965497
Uruguay,3422796,12-12-2021,402509,11.75965497
France,67813000,06-12-2021,7973362,11.75786649
Argentina,45510324,09-12-2021,5350867,11.75747947
Uruguay,3422796,11-12-2021,402383,11.75597377
Armenia,2780472,12-11-2021,326830,11.7544791
United Kingdom,67508936,04-10-2021,7934936,11.7539047
United States,338289856,02-09-2021,39762251,11.75389989
Argentina,45510324,08-12-2021,5348123,11.75145007
Bonaire Sint Eustatius and Saba,27052,17-12-2021,3179,11.75144167
