Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Upper middle income,2525921300,2021-09-12,69095830,2.73547042
Honduras,10432858,2021-07-22,285375,2.735348262
Ecuador,18001002,2021-08-10,492363,2.735197741
Libya,6812344,2021-06-02,186323,2.735079145
Jordan,11285875,2021-01-11,308670,2.735011685
Maldives,523798,2021-01-14,14325,2.734832894
Kyrgyzstan,6630621,2021-11-01,181327,2.734691064
Ecuador,18001002,2021-08-09,492265,2.734653327
Norway,5434324,2021-08-22,148608,2.734617958
South Africa,59893884,2021-05-24,1637848,2.73458305
South Africa,59893884,2021-05-25,1637848,2.73458305
Trinidad and Tobago,1531043,2021-08-15,41866,2.734475779
Guatemala,17843914,2021-09-05,487898,2.734254379
Ecuador,18001002,2021-08-08,492184,2.734203352
Thailand,71697024,2021-11-06,1960039,2.733780136
Wallis and Futuna,11596,2021-03-22,317,2.733701276
Kyrgyzstan,6630621,2021-10-31,181259,2.733665519
Malaysia,33938216,2021-07-19,927533,2.733004587
Kyrgyzstan,6630621,2021-10-30,181186,2.732564567
Russia,144713312,2021-02-09,3953970,2.732278009
Ecuador,18001002,2021-08-07,491831,2.73224235
Tunisia,12356116,2021-05-25,337529,2.731675552
Guyana,808727,2021-07-24,22090,2.731453259
Libya,6812344,2021-06-01,186072,2.731394657
Dominican Republic,11228821,2021-06-11,306698,2.731346417
Kyrgyzstan,6630621,2021-10-29,181105,2.731342962
Namibia,2567024,2021-06-17,70112,2.731256116
Finland,5540745,2021-10-16,151305,2.73076996
South Africa,59893884,2021-05-23,1635465,2.730604347
Upper middle income,2525921300,2021-09-11,68969634,2.730474382
Iran,88550568,2021-04-26,2417230,2.729773568
Kyrgyzstan,6630621,2021-10-28,180989,2.729593503
Greenland,56494,2021-12-02,1542,2.729493398
Eswatini,1201680,2021-08-10,32798,2.729345583
Mexico,127504120,2021-09-09,3479999,2.729322786
Mexico,127504120,2021-09-10,3479999,2.729322786
Germany,83369840,2021-02-06,2275394,2.729277158
Iraq,44496124,2021-06-03,1214367,2.729152319
Iceland,372903,2021-08-23,10177,2.72912795
World,7975105024,2021-08-30,217650289,2.729121289
Isle of Man,84534,2021-07-18,2307,2.729079424
Ecuador,18001002,2021-08-06,491185,2.728653661
Guatemala,17843914,2021-09-04,486819,2.7282075
Kyrgyzstan,6630621,2021-10-27,180865,2.727723391
Saint Lucia,179872,2021-05-19,4906,2.727495108
Belarus,9534956,2021-02-09,260060,2.727437861
Libya,6812344,2021-05-31,185776,2.727049603
Palestine,5250076,2021-01-05,143169,2.726989095
Cyprus,896007,2021-01-04,24431,2.726652805
Faeroe Islands,53117,2021-10-22,1448,2.726057571
Kyrgyzstan,6630621,2021-10-26,180741,2.72585328
Turkey,85341248,2021-01-10,2326256,2.725828429
South Africa,59893884,2021-05-22,1632571,2.725772468
Maldives,523798,2021-01-13,14277,2.725669056
Canada,38454328,2021-04-08,1047704,2.724541175
Norway,5434324,2021-08-21,148055,2.724441899
Malta,533293,2021-01-11,14529,2.724393532
Kyrgyzstan,6630621,2021-10-25,180629,2.724164147
Ecuador,18001002,2021-08-05,490356,2.724048361
Honduras,10432858,2021-07-21,284187,2.723961162
Upper middle income,2525921300,2021-09-10,68803175,2.723884351
Cape Verde,593162,2021-03-16,16154,2.723370681
Kyrgyzstan,6630621,2021-10-24,180563,2.723168765
Jamaica,2827382,2021-09-14,76987,2.722907623
Tunisia,12356116,2021-05-24,336414,2.722651681
Saint Vincent and the Grenadines,103959,2021-09-20,2830,2.722227032
Jordan,11285875,2021-01-10,307209,2.7220663
Trinidad and Tobago,1531043,2021-08-14,41676,2.722065938
Russia,144713312,2021-02-08,3939162,2.722045364
Estonia,1326064,2021-01-15,36096,2.722040565
Thailand,71697024,2021-11-05,1951572,2.721970719
Kyrgyzstan,6630621,2021-10-23,180467,2.721720937
Belarus,9534956,2021-02-08,259499,2.721554247
Dominican Republic,11228821,2021-06-10,305569,2.721291933
World,7975105024,2021-08-29,216997180,2.720931942
Finland,5540745,2021-10-15,150743,2.720626919
Bolivia,12224114,2021-05-16,332567,2.720581631
Turks and Caicos Islands,45726,2021-01-23,1244,2.720552858
Kyrgyzstan,6630621,2021-10-22,180348,2.719926233
Iraq,44496124,2021-06-02,1210105,2.719573957
Norway,5434324,2021-08-20,147778,2.719344669
United Arab Emirates,9441138,2021-01-18,256732,2.719290831
Ecuador,18001002,2021-08-04,489497,2.719276405
South Africa,59893884,2021-05-21,1628335,2.718699959
Belize,405285,2021-01-05,11018,2.718580752
Libya,6812344,2021-05-30,185181,2.718315458
Kyrgyzstan,6630621,2021-10-21,180223,2.71804104
Albania,2842318,2021-01-30,77251,2.717887302
Mexico,127504120,2021-09-08,3465171,2.717693358
Cape Verde,593162,2021-03-15,16120,2.717638689
Upper middle income,2525921300,2021-09-09,68642275,2.717514398
Ecuador,18001002,2021-08-03,489089,2.717009864
Germany,83369840,2021-02-05,2264909,2.716700668
Azerbaijan,10358078,2021-04-09,281387,2.71659472
Kyrgyzstan,6630621,2021-10-20,180109,2.716321744
Botswana,2630300,2021-07-01,71443,2.716154051
Botswana,2630300,2021-07-02,71443,2.716154051
Botswana,2630300,2021-07-03,71443,2.716154051
Botswana,2630300,2021-07-04,71443,2.716154051
Suriname,618046,2021-06-07,16786,2.71597907
World,7975105024,2021-08-28,216542026,2.715224757
Turkey,85341248,2021-01-09,2317118,2.715120829
Kyrgyzstan,6630621,2021-10-19,180006,2.714768345
Cape Verde,593162,2021-03-14,16101,2.714435517
Maldives,523798,2021-01-12,14218,2.714405171
Tunisia,12356116,2021-05-23,335345,2.714000095
Guatemala,17843914,2021-09-03,484263,2.713883288
Kyrgyzstan,6630621,2021-10-18,179913,2.713365762
South Africa,59893884,2021-05-20,1625003,2.713136787
Belarus,9534956,2021-02-07,258691,2.713080165
Libya,6812344,2021-05-29,184815,2.712942858
Libya,6812344,2021-05-28,184815,2.712942858
Iceland,372903,2021-08-22,10115,2.712501643
Trinidad and Tobago,1531043,2021-08-13,41528,2.712399325
Kyrgyzstan,6630621,2021-10-17,179845,2.712340217
Nepal,30547586,2021-12-31,828431,2.711936059
Greece,10384972,2021-04-06,281570,2.711321706
Kyrgyzstan,6630621,2021-10-16,179775,2.711284509
Nepal,30547586,2021-12-30,828207,2.711202777
Russia,144713312,2021-02-07,3923461,2.711195636
Dominican Republic,11228821,2021-06-09,304428,2.711130581
Jordan,11285875,2021-01-09,305959,2.710990508
Thailand,71697024,2021-11-04,1943422,2.710603442
Finland,5540745,2021-10-14,150185,2.710556071
Nepal,30547586,2021-12-29,827972,2.710433486
Upper middle income,2525921300,2021-09-08,68456920,2.710176283
Kyrgyzstan,6630621,2021-10-15,179681,2.709866844
Nepal,30547586,2021-12-28,827763,2.709749307
Honduras,10432858,2021-07-20,282686,2.709573925
Ecuador,18001002,2021-08-02,487702,2.709304738
Iraq,44496124,2021-06-01,1205522,2.709274183
Palestine,5250076,2021-01-04,142228,2.709065545
Nepal,30547586,2021-12-27,827522,2.708960374
Ecuador,18001002,2021-08-01,487598,2.708726992
Kyrgyzstan,6630621,2021-10-14,179583,2.708388852
Nepal,30547586,2021-12-26,827271,2.708138705
World,7975105024,2021-08-27,215974562,2.708109315
Saint Lucia,179872,2021-05-18,4871,2.708036826
Libya,6812344,2021-05-27,184472,2.70790788
Ecuador,18001002,2021-07-31,487372,2.707471506
Nepal,30547586,2021-12-25,827058,2.707441433
South Africa,59893884,2021-05-19,1621362,2.707057702
Kyrgyzstan,6630621,2021-10-13,179492,2.707016432
Nepal,30547586,2021-12-24,826901,2.70692748
Nepal,30547586,2021-12-23,826664,2.706151642
Norway,5434324,2021-08-19,147058,2.706095551
Kyrgyzstan,6630621,2021-10-12,179429,2.706066295
Iran,88550568,2021-04-25,2396204,2.706028944
Kazakhstan,19397998,2021-07-13,524878,2.705835932
Kazakhstan,19397998,2021-07-14,524878,2.705835932
Nepal,30547586,2021-12-22,826423,2.705362709
Mexico,127504120,2021-09-07,3449295,2.705241995
Ireland,5023108,2021-01-08,135884,2.705177751
Kyrgyzstan,6630621,2021-10-11,179338,2.704693874
Nepal,30547586,2021-12-21,826206,2.704652341
Paraguay,6780745,2021-03-16,183348,2.703950672
Jamaica,2827382,2021-09-13,76451,2.703950156
Turkey,85341248,2021-01-08,2307581,2.703945693
Jordan,11285875,2021-01-08,305163,2.703937444
Tunisia,12356116,2021-05-22,334099,2.70391602
Kyrgyzstan,6630621,2021-10-10,179281,2.703834226
Nepal,30547586,2021-12-20,825954,2.703827399
Fiji,929769,2021-07-27,25139,2.703789866
Upper middle income,2525921300,2021-09-07,68288424,2.703505608
Cape Verde,593162,2021-03-13,16035,2.703308708
Libya,6812344,2021-05-26,184151,2.703195846
Maldives,523798,2021-01-11,14159,2.703141287
Nepal,30547586,2021-12-19,825736,2.703113758
Ecuador,18001002,2021-07-30,486544,2.702871762
Nepal,30547586,2021-12-18,825603,2.702678372
Kyrgyzstan,6630621,2021-10-09,179186,2.702401479
Nepal,30547586,2021-12-17,825445,2.702161146
Guyana,808727,2021-07-23,21850,2.70177699
Canada,38454328,2021-04-07,1038829,2.701461848
Kyrgyzstan,6630621,2021-10-08,179120,2.701406098
Nepal,30547586,2021-12-16,825176,2.701280553
Germany,83369840,2021-02-04,2252001,2.70121785
South Africa,59893884,2021-05-18,1617840,2.701177302
Nepal,30547586,2021-12-15,825016,2.70075678
Malaysia,33938216,2021-07-18,916561,2.700675251
Russia,144713312,2021-02-06,3907653,2.700271969
Kyrgyzstan,6630621,2021-10-07,179036,2.700139248
Libya,6812344,2021-05-25,183932,2.699981093
Nepal,30547586,2021-12-14,824764,2.699931837
Iraq,44496124,2021-05-31,1201352,2.69990258
Thailand,71697024,2021-11-03,1935442,2.699473272
Malta,533293,2021-01-10,14396,2.699454146
Honduras,10432858,2021-07-19,281604,2.699202845
Nepal,30547586,2021-12-13,824535,2.699182187
Finland,5540745,2021-10-13,149547,2.699041374
Belize,405285,2021-01-04,10938,2.698841556
World,7975105024,2021-08-26,215223471,2.69869137
Kyrgyzstan,6630621,2021-10-06,178932,2.698570767
Dominican Republic,11228821,2021-06-08,302988,2.698306438
Nepal,30547586,2021-12-12,824222,2.698157557
Ecuador,18001002,2021-07-29,485673,2.698033143
Uruguay,3422796,2021-03-26,92343,2.697882082
Brunei,449002,2021-10-24,12113,2.697760812
Seychelles,107135,2021-03-06,2890,2.697531152
Bolivia,12224114,2021-05-15,329733,2.697397946
Nepal,30547586,2021-12-11,823980,2.69736535
Kyrgyzstan,6630621,2021-10-05,178852,2.697364244
South Africa,59893884,2021-05-17,1615485,2.697245348
Upper middle income,2525921300,2021-09-06,68122953,2.696954691
Nepal,30547586,2021-12-10,823786,2.696730275
Kyrgyzstan,6630621,2021-10-04,178783,2.696323617
Latvia,1850654,2021-01-11,49899,2.696290068
Nepal,30547586,2021-12-09,823554,2.695970804
Iceland,372903,2021-08-21,10053,2.695875335
Kyrgyzstan,6630621,2021-10-03,178740,2.695675111
Nepal,30547586,2021-12-08,823357,2.695325909
Azerbaijan,10358078,2021-04-08,279181,2.695297332
Cape Verde,593162,2021-03-12,15986,2.695047896
Libya,6812344,2021-05-24,183592,2.694990153
Belarus,9534956,2021-02-06,256959,2.694915425
Kyrgyzstan,6630621,2021-10-02,178680,2.694770218
Nepal,30547586,2021-12-07,823102,2.694491146
South Africa,59893884,2021-05-16,1613728,2.694311827
Jordan,11285875,2021-01-07,304071,2.694261632
Kyrgyzstan,6630621,2021-10-01,178608,2.693684347
Tunisia,12356116,2021-05-21,332833,2.693670082
Nepal,30547586,2021-12-06,822830,2.693600732
Maldives,523798,2021-01-10,14109,2.693595623
Norway,5434324,2021-08-18,146373,2.693490488
Mexico,127504120,2021-09-06,3433511,2.692862787
Nepal,30547586,2021-12-05,822592,2.692821619
Ecuador,18001002,2021-07-28,484708,2.69267233
Kyrgyzstan,6630621,2021-09-30,178532,2.69253815
Nepal,30547586,2021-12-04,822392,2.692166903
Namibia,2567024,2021-06-16,69096,2.691677211
Nepal,30547586,2021-12-03,822172,2.691446715
Upper middle income,2525921300,2021-09-05,67983714,2.691442287
Trinidad and Tobago,1531043,2021-08-12,41207,2.691433226
Kyrgyzstan,6630621,2021-09-29,178444,2.691210974
Libya,6812344,2021-05-23,183311,2.690865288
Nepal,30547586,2021-12-02,821949,2.690716707
Turkey,85341248,2021-01-07,2296102,2.690494988
Iraq,44496124,2021-05-30,1197082,2.690306239
Kyrgyzstan,6630621,2021-09-28,178375,2.690170348
South Africa,59893884,2021-05-15,1611143,2.68999586
Barbados,281646,2021-09-26,7576,2.689901508
Palestine,5250076,2021-01-03,141219,2.689846776
Sri Lanka,21832150,2021-12-31,587245,2.68981754
Nepal,30547586,2021-12-01,821651,2.68974118
Belize,405285,2021-01-03,10901,2.689712178
World,7975105024,2021-08-25,214487104,2.689458049
Dominican Republic,11228821,2021-06-07,301984,2.689365161
Kyrgyzstan,6630621,2021-09-27,178317,2.689295618
Russia,144713312,2021-02-05,3891274,2.688953729
Bahamas,409989,2021-05-14,11024,2.688852628
Bahamas,409989,2021-05-15,11024,2.688852628
Bahamas,409989,2021-05-16,11024,2.688852628
Bahamas,409989,2021-05-13,11024,2.688852628
Mexico,127504120,2021-09-05,3428384,2.688841741
Nepal,30547586,2021-11-30,821366,2.688808209
Thailand,71697024,2021-11-02,1927763,2.688762926
Kyrgyzstan,6630621,2021-09-26,178258,2.688405807
Finland,5540745,2021-10-12,148937,2.688032025
Nepal,30547586,2021-11-29,821121,2.688006182
Curacao,191173,2021-03-15,5138,2.687618021
Kyrgyzstan,6630621,2021-09-25,178202,2.68756124
Sri Lanka,21832150,2021-12-30,586746,2.68753192
Guyana,808727,2021-07-22,21733,2.687309809
Guyana,808727,2021-07-21,21733,2.687309809
Nepal,30547586,2021-11-28,820878,2.687210701
Nepal,30547586,2021-11-27,820724,2.68670657
Guatemala,17843914,2021-09-02,479376,2.686495799
Kyrgyzstan,6630621,2021-09-24,178123,2.686369799
Estonia,1326064,2021-01-14,35621,2.686220273
Albania,2842318,2021-01-29,76350,2.686187823
Nepal,30547586,2021-11-26,820527,2.686061674
Cape Verde,593162,2021-03-11,15932,2.685944143
Upper middle income,2525921300,2021-09-04,67840271,2.685763448
South Africa,59893884,2021-05-14,1608393,2.685404406
Nepal,30547586,2021-11-25,820285,2.685269468
Maldives,523798,2021-01-09,14065,2.685195438
Kyrgyzstan,6630621,2021-09-23,178036,2.685057704
Sri Lanka,21832150,2021-12-29,586183,2.684953154
Libya,6812344,2021-05-22,182899,2.684817443
Libya,6812344,2021-05-21,182899,2.684817443
Saint Vincent and the Grenadines,103959,2021-09-19,2791,2.684712242
Iran,88550568,2021-04-24,2377039,2.684385943
Nepal,30547586,2021-11-24,820004,2.684349591
Tunisia,12356116,2021-05-20,331674,2.684290112
Germany,83369840,2021-02-03,2237790,2.684172118
Kyrgyzstan,6630621,2021-09-22,177941,2.683624958
Jordan,11285875,2021-01-06,302856,2.683495963
Nepal,30547586,2021-11-23,819699,2.683351149
Cuba,11212198,2021-07-21,300854,2.683274056
Mexico,127504120,2021-09-04,3420880,2.682956441
Jamaica,2827382,2021-09-12,75857,2.682941322
Ecuador,18001002,2021-07-26,482947,2.682889541
Ecuador,18001002,2021-07-27,482947,2.682889541
Kyrgyzstan,6630621,2021-09-21,177869,2.682539086
United Arab Emirates,9441138,2021-01-17,253261,2.682526195
Iraq,44496124,2021-05-29,1193608,2.682498817
Kazakhstan,19397998,2021-07-12,520336,2.682421145
Saint Kitts and Nevis,47681,2021-09-07,1279,2.682410184
Nepal,30547586,2021-11-22,819386,2.682326518
Norway,5434324,2021-08-17,145761,2.682228737
Mongolia,3398373,2021-06-19,91151,2.682195274
Wallis and Futuna,11596,2021-03-21,311,2.681959296
Dominican Republic,11228821,2021-06-06,301078,2.681296638
Kyrgyzstan,6630621,2021-09-20,177780,2.681196829
Libya,6812344,2021-05-20,182649,2.681147634
Nepal,30547586,2021-11-21,819019,2.681125114
Maldives,523798,2021-01-08,14040,2.680422606
Nepal,30547586,2021-11-20,818787,2.680365643
Kyrgyzstan,6630621,2021-09-19,177722,2.6803221
Canada,38454328,2021-04-06,1030673,2.680252272
World,7975105024,2021-08-24,213749689,2.680211588
South Africa,59893884,2021-05-13,1605252,2.680160131
Monaco,36491,2021-01-06,978,2.680112905
Nepal,30547586,2021-11-19,818578,2.679681465
Kyrgyzstan,6630621,2021-09-18,177653,2.679281473
Guyana,808727,2021-07-20,21668,2.679272486
Upper middle income,2525921300,2021-09-03,67675834,2.679253467
Cape Verde,593162,2021-03-10,15892,2.679200623
Nepal,30547586,2021-11-18,818307,2.678794324
Saint Lucia,179872,2021-05-15,4818,2.678571429
Saint Lucia,179872,2021-05-16,4818,2.678571429
Saint Lucia,179872,2021-05-17,4818,2.678571429
Latvia,1850654,2021-01-10,49568,2.678404499
Thailand,71697024,2021-11-01,1920189,2.678199028
Kyrgyzstan,6630621,2021-09-17,177567,2.67798446
Nepal,30547586,2021-11-17,818035,2.67790391
Sri Lanka,21832150,2021-12-28,584586,2.677638254
Russia,144713312,2021-02-04,3874830,2.677590573
Bolivia,12224114,2021-05-14,327224,2.676872941
Anguilla,15877,2021-10-01,425,2.676828116
Anguilla,15877,2021-10-02,425,2.676828116
Anguilla,15877,2021-10-03,425,2.676828116
Libya,6812344,2021-05-19,182350,2.676758543
Kyrgyzstan,6630621,2021-09-16,177484,2.676732692
Nepal,30547586,2021-11-16,817672,2.6767156
Honduras,10432858,2021-07-16,279257,2.676706613
Honduras,10432858,2021-07-17,279257,2.676706613
Honduras,10432858,2021-07-18,279257,2.676706613
Suriname,618046,2021-06-06,16541,2.676338007
Iceland,372903,2021-08-20,9980,2.676299198
Turkey,85341248,2021-01-06,2283931,2.67623342
Belarus,9534956,2021-02-05,255172,2.67617386
Nepal,30547586,2021-11-15,817333,2.675605856
Finland,5540745,2021-10-11,148246,2.675560777
Sri Lanka,21832150,2021-12-27,584107,2.675444242
Paraguay,6780745,2021-03-15,181414,2.675428732
Kyrgyzstan,6630621,2021-09-15,177389,2.675299946
Iraq,44496124,2021-05-28,1190351,2.675179079
South Africa,59893884,2021-05-12,1602031,2.674782287
Bahamas,409989,2021-05-12,10966,2.674705907
Nepal,30547586,2021-11-14,816966,2.674404452
Kyrgyzstan,6630621,2021-09-14,177308,2.67407834
Singapore,5637022,2021-10-18,150731,2.673947343
Nepal,30547586,2021-11-13,816675,2.67345184
Sri Lanka,21832150,2021-12-26,583649,2.673346418
Curacao,191173,2021-03-14,5110,2.672971602
Kyrgyzstan,6630621,2021-09-13,177226,2.672841654
Nepal,30547586,2021-11-12,816415,2.672600709
Germany,83369840,2021-02-02,2228085,2.672531218
Palestine,5250076,2021-01-02,140287,2.672094652
Upper middle income,2525921300,2021-09-02,67491880,2.671970817
Kyrgyzstan,6630621,2021-09-12,177158,2.671816109
Libya,6812344,2021-05-18,182012,2.671796962
World,7975105024,2021-08-23,213073004,2.671726621
Sri Lanka,21832150,2021-12-25,583251,2.671523418
Nepal,30547586,2021-11-11,816060,2.671438588
Mexico,127504120,2021-09-03,3405294,2.670732522
Kyrgyzstan,6630621,2021-09-11,177083,2.670684993
Trinidad and Tobago,1531043,2021-08-11,40889,2.670663071
Ecuador,18001002,2021-07-23,480720,2.670518008
Ecuador,18001002,2021-07-24,480720,2.670518008
Ecuador,18001002,2021-07-25,480720,2.670518008
Maldives,523798,2021-01-07,13988,2.670495115
Nepal,30547586,2021-11-10,815759,2.67045324
South Africa,59893884,2021-05-11,1599272,2.670175806
Tunisia,12356116,2021-05-19,329925,2.670135178
Greece,10384972,2021-04-05,277277,2.669983126
Jordan,11285875,2021-01-05,301303,2.669735399
Nepal,30547586,2021-11-09,815372,2.669186364
Kyrgyzstan,6630621,2021-09-10,176983,2.669176839
Malaysia,33938216,2021-07-17,905851,2.669117905
Sri Lanka,21832150,2021-12-24,582722,2.669100386
Azerbaijan,10358078,2021-04-07,276464,2.669066597
Dominican Republic,11228821,2021-06-05,299681,2.668855439
Norway,5434324,2021-08-16,145014,2.668482777
Finland,5540745,2021-10-10,147847,2.66835958
Cape Verde,593162,2021-03-09,15826,2.668073815
Nepal,30547586,2021-11-08,814929,2.667736167
Kyrgyzstan,6630621,2021-09-09,176883,2.667668684
Cyprus,896007,2021-01-03,23902,2.667613088
South Africa,59893884,2021-05-10,1597724,2.667591235
Libya,6812344,2021-05-17,181714,2.667422549
Thailand,71697024,2021-10-31,1912024,2.666810829
Nepal,30547586,2021-11-07,814558,2.666521669
Belize,405285,2021-01-02,10807,2.666518623
Maldives,523798,2021-01-06,13967,2.666485935
Sri Lanka,21832150,2021-12-23,582149,2.666475817
Russia,144713312,2021-02-03,3858367,2.666214287
Guyana,808727,2021-07-19,21562,2.666165467
Guyana,808727,2021-07-18,21562,2.666165467
Kyrgyzstan,6630621,2021-09-08,176779,2.666100204
Iraq,44496124,2021-05-27,1186309,2.666095141
Nepal,30547586,2021-11-06,814417,2.666060094
South Africa,59893884,2021-05-09,1596595,2.665706235
Nepal,30547586,2021-11-05,814289,2.665641076
Ecuador,18001002,2021-07-22,479784,2.665318297
Germany,83369840,2021-02-01,2221971,2.66519763
Nepal,30547586,2021-11-04,814115,2.665071472
Guatemala,17843914,2021-09-01,475548,2.665043107
Malta,533293,2021-01-09,14212,2.664951537
