Location,date,population,total_cases,total_deaths
Falkland Islands,02-12-2021,3801,83,0
Falkland Islands,03-12-2021,3801,83,0
Falkland Islands,04-12-2021,3801,83,0
Falkland Islands,05-12-2021,3801,83,0
Falkland Islands,06-12-2021,3801,83,0
Falkland Islands,07-12-2021,3801,83,0
Falkland Islands,08-12-2021,3801,83,0
Falkland Islands,09-12-2021,3801,83,0
Falkland Islands,10-12-2021,3801,83,0
Falkland Islands,11-12-2021,3801,83,0
Falkland Islands,12-12-2021,3801,83,0
Falkland Islands,13-12-2021,3801,83,0
Falkland Islands,14-12-2021,3801,83,0
Falkland Islands,15-12-2021,3801,83,0
Falkland Islands,16-12-2021,3801,83,0
Falkland Islands,17-12-2021,3801,83,0
Falkland Islands,18-12-2021,3801,83,0
Falkland Islands,19-12-2021,3801,83,0
Falkland Islands,20-12-2021,3801,83,0
Falkland Islands,21-12-2021,3801,83,0
Falkland Islands,22-12-2021,3801,83,0
Falkland Islands,23-12-2021,3801,83,0
Falkland Islands,24-12-2021,3801,83,0
Falkland Islands,25-12-2021,3801,83,0
Falkland Islands,26-12-2021,3801,83,0
Falkland Islands,27-12-2021,3801,83,0
Falkland Islands,28-12-2021,3801,83,0
Falkland Islands,29-12-2021,3801,83,0
Falkland Islands,30-12-2021,3801,83,0
Falkland Islands,31-12-2021,3801,83,0
Fiji,01-01-2021,929769,49,2
Fiji,02-01-2021,929769,49,2
Fiji,03-01-2021,929769,49,2
Fiji,04-01-2021,929769,49,2
Fiji,05-01-2021,929769,53,2
Fiji,06-01-2021,929769,53,2
Fiji,07-01-2021,929769,53,2
Fiji,08-01-2021,929769,53,2
Fiji,09-01-2021,929769,53,2
Fiji,10-01-2021,929769,53,2
Fiji,11-01-2021,929769,53,2
Fiji,12-01-2021,929769,53,2
Fiji,13-01-2021,929769,53,2
Fiji,14-01-2021,929769,53,2
Fiji,15-01-2021,929769,53,2
Fiji,16-01-2021,929769,55,2
Fiji,17-01-2021,929769,55,2
Fiji,18-01-2021,929769,55,2
Fiji,19-01-2021,929769,55,2
Fiji,20-01-2021,929769,55,2
Fiji,21-01-2021,929769,55,2
Fiji,22-01-2021,929769,55,2
Fiji,23-01-2021,929769,55,2
Fiji,24-01-2021,929769,55,2
Fiji,25-01-2021,929769,55,2
Fiji,26-01-2021,929769,55,2
Fiji,27-01-2021,929769,55,2
Fiji,28-01-2021,929769,55,2
Fiji,29-01-2021,929769,55,2
Fiji,30-01-2021,929769,55,2
Fiji,31-01-2021,929769,55,2
Fiji,01-02-2021,929769,55,2
Fiji,02-02-2021,929769,55,2
Fiji,03-02-2021,929769,56,2
Fiji,04-02-2021,929769,56,2
Fiji,05-02-2021,929769,56,2
Fiji,06-02-2021,929769,56,2
Fiji,07-02-2021,929769,56,2
Fiji,08-02-2021,929769,56,2
Fiji,09-02-2021,929769,56,2
Fiji,10-02-2021,929769,56,2
Fiji,11-02-2021,929769,56,2
Fiji,12-02-2021,929769,56,2
Fiji,13-02-2021,929769,56,2
Fiji,14-02-2021,929769,56,2
Fiji,15-02-2021,929769,56,2
Fiji,16-02-2021,929769,56,2
Fiji,17-02-2021,929769,56,2
Fiji,18-02-2021,929769,56,2
Fiji,19-02-2021,929769,56,2
Fiji,20-02-2021,929769,56,2
Fiji,21-02-2021,929769,56,2
Fiji,22-02-2021,929769,56,2
Fiji,23-02-2021,929769,56,2
Fiji,24-02-2021,929769,57,2
Fiji,25-02-2021,929769,57,2
Fiji,26-02-2021,929769,59,2
Fiji,27-02-2021,929769,59,2
Fiji,28-02-2021,929769,59,2
Fiji,01-03-2021,929769,59,2
Fiji,02-03-2021,929769,59,2
Fiji,03-03-2021,929769,63,2
Fiji,04-03-2021,929769,63,2
Fiji,05-03-2021,929769,63,2
Fiji,06-03-2021,929769,63,2
Fiji,07-03-2021,929769,63,2
Fiji,08-03-2021,929769,66,2
Fiji,09-03-2021,929769,66,2
Fiji,10-03-2021,929769,66,2
Fiji,11-03-2021,929769,66,2
Fiji,12-03-2021,929769,66,2
Fiji,13-03-2021,929769,66,2
Fiji,14-03-2021,929769,66,2
Fiji,15-03-2021,929769,66,2
Fiji,16-03-2021,929769,66,2
Fiji,17-03-2021,929769,66,2
Fiji,18-03-2021,929769,67,2
Fiji,19-03-2021,929769,67,2
Fiji,20-03-2021,929769,67,2
Fiji,21-03-2021,929769,67,2
Fiji,22-03-2021,929769,67,2
Fiji,23-03-2021,929769,67,2
Fiji,24-03-2021,929769,67,2
Fiji,25-03-2021,929769,67,2
Fiji,26-03-2021,929769,67,2
Fiji,27-03-2021,929769,67,2
Fiji,28-03-2021,929769,67,2
Fiji,29-03-2021,929769,67,2
Fiji,30-03-2021,929769,67,2
Fiji,31-03-2021,929769,67,2
Fiji,01-04-2021,929769,67,2
Fiji,02-04-2021,929769,67,2
Fiji,03-04-2021,929769,67,2
Fiji,04-04-2021,929769,67,2
Fiji,05-04-2021,929769,67,2
Fiji,06-04-2021,929769,67,2
Fiji,07-04-2021,929769,67,2
Fiji,08-04-2021,929769,67,2
Fiji,09-04-2021,929769,68,2
Fiji,10-04-2021,929769,68,2
Fiji,11-04-2021,929769,68,2
Fiji,12-04-2021,929769,68,2
Fiji,13-04-2021,929769,68,2
Fiji,14-04-2021,929769,68,2
Fiji,15-04-2021,929769,68,2
Fiji,16-04-2021,929769,68,2
Fiji,17-04-2021,929769,72,2
Fiji,18-04-2021,929769,72,2
Fiji,19-04-2021,929769,72,2
Fiji,20-04-2021,929769,77,2
Fiji,21-04-2021,929769,78,2
Fiji,22-04-2021,929769,86,2
Fiji,23-04-2021,929769,86,2
Fiji,24-04-2021,929769,87,2
Fiji,25-04-2021,929769,91,2
Fiji,26-04-2021,929769,103,2
Fiji,27-04-2021,929769,109,2
Fiji,28-04-2021,929769,111,2
Fiji,29-04-2021,929769,116,2
Fiji,30-04-2021,929769,117,2
Fiji,01-05-2021,929769,119,2
Fiji,02-05-2021,929769,119,2
Fiji,03-05-2021,929769,121,2
Fiji,04-05-2021,929769,121,2
Fiji,05-05-2021,929769,125,2
Fiji,06-05-2021,929769,129,3
Fiji,07-05-2021,929769,129,3
Fiji,08-05-2021,929769,136,3
Fiji,09-05-2021,929769,139,3
Fiji,10-05-2021,929769,140,3
Fiji,11-05-2021,929769,152,3
Fiji,12-05-2021,929769,161,3
Fiji,13-05-2021,929769,165,4
Fiji,14-05-2021,929769,166,4
Fiji,15-05-2021,929769,166,4
Fiji,16-05-2021,929769,172,4
Fiji,17-05-2021,929769,174,4
Fiji,18-05-2021,929769,178,4
Fiji,19-05-2021,929769,178,4
Fiji,20-05-2021,929769,190,4
Fiji,21-05-2021,929769,195,4
Fiji,22-05-2021,929769,224,4
Fiji,23-05-2021,929769,230,4
Fiji,24-05-2021,929769,238,4
Fiji,25-05-2021,929769,259,4
Fiji,26-05-2021,929769,286,4
Fiji,27-05-2021,929769,314,4
Fiji,28-05-2021,929769,360,4
Fiji,29-05-2021,929769,360,4
Fiji,30-05-2021,929769,401,4
Fiji,31-05-2021,929769,438,4
Fiji,01-06-2021,929769,464,4
Fiji,02-06-2021,929769,508,4
Fiji,03-06-2021,929769,536,4
Fiji,04-06-2021,929769,571,4
Fiji,05-06-2021,929769,604,4
Fiji,06-06-2021,929769,687,4
Fiji,07-06-2021,929769,751,4
Fiji,08-06-2021,929769,845,4
Fiji,09-06-2021,929769,880,4
Fiji,10-06-2021,929769,919,4
Fiji,11-06-2021,929769,970,4
Fiji,12-06-2021,929769,1014,4
Fiji,13-06-2021,929769,1118,4
Fiji,14-06-2021,929769,1206,4
Fiji,15-06-2021,929769,1322,5
Fiji,16-06-2021,929769,1443,5
Fiji,17-06-2021,929769,1533,6
Fiji,18-06-2021,929769,1648,6
Fiji,19-06-2021,929769,1798,6
Fiji,20-06-2021,929769,1964,7
Fiji,21-06-2021,929769,2090,7
Fiji,22-06-2021,929769,2270,9
Fiji,23-06-2021,929769,2549,13
Fiji,24-06-2021,929769,2848,13
Fiji,25-06-2021,929769,3063,14
Fiji,26-06-2021,929769,3329,15
Fiji,27-06-2021,929769,3591,15
Fiji,28-06-2021,929769,3832,17
Fiji,29-06-2021,929769,4144,21
Fiji,30-06-2021,929769,4418,21
Fiji,01-07-2021,929769,4849,24
Fiji,02-07-2021,929769,5253,25
Fiji,03-07-2021,929769,5639,27
Fiji,04-07-2021,929769,6161,30
Fiji,05-07-2021,929769,6513,33
Fiji,06-07-2021,929769,7149,39
Fiji,07-07-2021,929769,7940,42
Fiji,08-07-2021,929769,8661,48
Fiji,09-07-2021,929769,9521,51
Fiji,10-07-2021,929769,10027,52
Fiji,11-07-2021,929769,10512,55
Fiji,12-07-2021,929769,11385,58
Fiji,13-07-2021,929769,12032,59
Fiji,14-07-2021,929769,12032,59
Fiji,15-07-2021,929769,13886,74
Fiji,16-07-2021,929769,15291,80
Fiji,17-07-2021,929769,16471,85
Fiji,18-07-2021,929769,17514,98
Fiji,19-07-2021,929769,18298,113
Fiji,20-07-2021,929769,19352,125
Fiji,21-07-2021,929769,20443,146
Fiji,22-07-2021,929769,21361,161
Fiji,23-07-2021,929769,21829,172
Fiji,24-07-2021,929769,22513,177
Fiji,25-07-2021,929769,23139,186
Fiji,26-07-2021,929769,24424,195
Fiji,27-07-2021,929769,25139,206
Fiji,28-07-2021,929769,26196,218
Fiji,29-07-2021,929769,27497,227
Fiji,30-07-2021,929769,28660,233
Fiji,31-07-2021,929769,29781,238
Fiji,01-08-2021,929769,30413,241
Fiji,02-08-2021,929769,31513,254
Fiji,03-08-2021,929769,32733,261
Fiji,04-08-2021,929769,33920,272
Fiji,05-08-2021,929769,34888,283
Fiji,06-08-2021,929769,35640,290
Fiji,07-08-2021,929769,36322,296
Fiji,08-08-2021,929769,36979,299
Fiji,09-08-2021,929769,37582,317
Fiji,10-08-2021,929769,37846,327
Fiji,11-08-2021,929769,38414,340
Fiji,12-08-2021,929769,38812,345
Fiji,13-08-2021,929769,39456,360
Fiji,14-08-2021,929769,39770,368
Fiji,15-08-2021,929769,39770,368
Fiji,16-08-2021,929769,40587,394
Fiji,17-08-2021,929769,41177,405
Fiji,18-08-2021,929769,41830,413
Fiji,19-08-2021,929769,42611,421
Fiji,20-08-2021,929769,43096,432
Fiji,21-08-2021,929769,43294,433
Fiji,22-08-2021,929769,43597,438
Fiji,23-08-2021,929769,44188,444
Fiji,24-08-2021,929769,44490,453
Fiji,25-08-2021,929769,44745,459
Fiji,26-08-2021,929769,45168,468
Fiji,27-08-2021,929769,45373,479
Fiji,28-08-2021,929769,45631,479
Fiji,29-08-2021,929769,46027,479
Fiji,30-08-2021,929769,46211,489
Fiji,31-08-2021,929769,46716,496
Fiji,01-09-2021,929769,47006,504
Fiji,02-09-2021,929769,47256,505
Fiji,03-09-2021,929769,47509,508
Fiji,04-09-2021,929769,47709,510
Fiji,05-09-2021,929769,47865,508
Fiji,06-09-2021,929769,47993,520
Fiji,07-09-2021,929769,48153,525
Fiji,08-09-2021,929769,48393,528
Fiji,09-09-2021,929769,48572,533
Fiji,10-09-2021,929769,48715,534
Fiji,11-09-2021,929769,48858,535
Fiji,12-09-2021,929769,48986,535
Fiji,13-09-2021,929769,49113,538
Fiji,14-09-2021,929769,49244,539
Fiji,15-09-2021,929769,49390,540
Fiji,16-09-2021,929769,49587,544
Fiji,17-09-2021,929769,49719,566
Fiji,18-09-2021,929769,49880,566
Fiji,19-09-2021,929769,49959,566
Fiji,20-09-2021,929769,49959,566
Fiji,21-09-2021,929769,49959,566
Fiji,22-09-2021,929769,50270,579
Fiji,23-09-2021,929769,50447,583
Fiji,24-09-2021,929769,50540,584
Fiji,25-09-2021,929769,50701,590
Fiji,26-09-2021,929769,50755,590
Fiji,27-09-2021,929769,50807,592
Fiji,28-09-2021,929769,50872,621
Fiji,29-09-2021,929769,50953,624
Fiji,30-09-2021,929769,51023,624
Fiji,01-10-2021,929769,51130,631
Fiji,02-10-2021,929769,51168,632
Fiji,03-10-2021,929769,51202,633
Fiji,04-10-2021,929769,51224,634
Fiji,05-10-2021,929769,51273,638
Fiji,06-10-2021,929769,51328,647
Fiji,07-10-2021,929769,51386,649
Fiji,08-10-2021,929769,51426,653
Fiji,09-10-2021,929769,51483,653
Fiji,10-10-2021,929769,51499,653
Fiji,11-10-2021,929769,51535,653
Fiji,12-10-2021,929769,51535,653
Fiji,13-10-2021,929769,51648,663
Fiji,14-10-2021,929769,51648,663
Fiji,15-10-2021,929769,51701,663
Fiji,16-10-2021,929769,51701,663
Fiji,17-10-2021,929769,51701,663
Fiji,18-10-2021,929769,51846,663
Fiji,19-10-2021,929769,51846,663
Fiji,20-10-2021,929769,51909,663
Fiji,21-10-2021,929769,51909,663
Fiji,22-10-2021,929769,51977,673
Fiji,23-10-2021,929769,51977,673
Fiji,24-10-2021,929769,51977,673
Fiji,25-10-2021,929769,52028,673
Fiji,26-10-2021,929769,52028,673
Fiji,27-10-2021,929769,52079,673
Fiji,28-10-2021,929769,52079,673
Fiji,29-10-2021,929769,52141,674
Fiji,30-10-2021,929769,52141,674
Fiji,31-10-2021,929769,52141,674
Fiji,01-11-2021,929769,52180,674
Fiji,02-11-2021,929769,52180,674
Fiji,03-11-2021,929769,52209,674
Fiji,04-11-2021,929769,52209,674
Fiji,05-11-2021,929769,52247,674
Fiji,06-11-2021,929769,52247,674
Fiji,07-11-2021,929769,52247,674
Fiji,08-11-2021,929769,52298,675
Fiji,09-11-2021,929769,52298,675
Fiji,10-11-2021,929769,52356,679
Fiji,11-11-2021,929769,52356,679
Fiji,12-11-2021,929769,52397,679
Fiji,13-11-2021,929769,52397,679
Fiji,14-11-2021,929769,52397,679
Fiji,15-11-2021,929769,52429,694
Fiji,16-11-2021,929769,52429,694
Fiji,17-11-2021,929769,52444,694
Fiji,18-11-2021,929769,52444,694
Fiji,19-11-2021,929769,52453,695
Fiji,20-11-2021,929769,52453,695
Fiji,21-11-2021,929769,52453,695
Fiji,22-11-2021,929769,52468,695
Fiji,23-11-2021,929769,52468,695
Fiji,24-11-2021,929769,52474,695
Fiji,25-11-2021,929769,52474,695
Fiji,26-11-2021,929769,52494,696
Fiji,27-11-2021,929769,52494,696
Fiji,28-11-2021,929769,52494,696
Fiji,29-11-2021,929769,52506,696
Fiji,30-11-2021,929769,52506,696
Fiji,01-12-2021,929769,52532,697
Fiji,02-12-2021,929769,52532,697
Fiji,03-12-2021,929769,52543,697
Fiji,04-12-2021,929769,52543,697
Fiji,05-12-2021,929769,52543,697
Fiji,06-12-2021,929769,52562,697
Fiji,07-12-2021,929769,52562,697
Fiji,08-12-2021,929769,52567,697
Fiji,09-12-2021,929769,52567,697
Fiji,10-12-2021,929769,52577,697
Fiji,11-12-2021,929769,52577,697
Fiji,12-12-2021,929769,52577,697
Fiji,13-12-2021,929769,52593,697
Fiji,14-12-2021,929769,52593,697
Fiji,15-12-2021,929769,52604,697
Fiji,16-12-2021,929769,52604,697
Fiji,17-12-2021,929769,52623,697
Fiji,18-12-2021,929769,52623,697
Fiji,19-12-2021,929769,52623,697
Fiji,20-12-2021,929769,52651,697
Fiji,21-12-2021,929769,52651,697
Fiji,22-12-2021,929769,52706,697
Fiji,23-12-2021,929769,52706,697
Fiji,24-12-2021,929769,52815,697
Fiji,25-12-2021,929769,52815,697
Fiji,26-12-2021,929769,52815,697
Fiji,27-12-2021,929769,53023,697
Fiji,28-12-2021,929769,53023,697
Fiji,29-12-2021,929769,53332,698
Fiji,30-12-2021,929769,53332,698
Fiji,31-12-2021,929769,53332,698
Finland,01-01-2021,5540745,36676,598
Finland,02-01-2021,5540745,36804,601
Finland,03-01-2021,5540745,37009,605
Finland,04-01-2021,5540745,37178,608
Finland,05-01-2021,5540745,37575,615
Finland,06-01-2021,5540745,37837,619
Finland,07-01-2021,5540745,38045,622
Finland,08-01-2021,5540745,38377,625
Finland,09-01-2021,5540745,38629,629
Finland,10-01-2021,5540745,38822,631
Finland,11-01-2021,5540745,39010,634
Finland,12-01-2021,5540745,39396,642
Finland,13-01-2021,5540745,39625,651
Finland,14-01-2021,5540745,39883,656
Finland,15-01-2021,5540745,40131,661
Finland,16-01-2021,5540745,40397,662
Finland,17-01-2021,5540745,40568,663
Finland,18-01-2021,5540745,40766,663
Finland,19-01-2021,5540745,41213,664
Finland,20-01-2021,5540745,41555,668
Finland,21-01-2021,5540745,41961,680
Finland,22-01-2021,5540745,42338,684
Finland,23-01-2021,5540745,42699,686
Finland,24-01-2021,5540745,42867,688
Finland,25-01-2021,5540745,43114,690
Finland,26-01-2021,5540745,43719,695
Finland,27-01-2021,5540745,44116,698
Finland,28-01-2021,5540745,44498,698
Finland,29-01-2021,5540745,44933,699
Finland,30-01-2021,5540745,45312,702
Finland,31-01-2021,5540745,45546,703
Finland,01-02-2021,5540745,45820,703
Finland,02-02-2021,5540745,46353,709
Finland,03-02-2021,5540745,46749,711
Finland,04-02-2021,5540745,47190,714
Finland,05-02-2021,5540745,47562,715
Finland,06-02-2021,5540745,47928,717
Finland,07-02-2021,5540745,48165,717
Finland,08-02-2021,5540745,48429,719
Finland,09-02-2021,5540745,48890,724
Finland,10-02-2021,5540745,49263,724
Finland,11-02-2021,5540745,49646,729
Finland,12-02-2021,5540745,50007,731
Finland,13-02-2021,5540745,50424,733
Finland,14-02-2021,5540745,50703,737
Finland,15-02-2021,5540745,50984,741
Finland,16-02-2021,5540745,51601,742
Finland,17-02-2021,5540745,52114,747
Finland,18-02-2021,5540745,52667,749
Finland,19-02-2021,5540745,53281,751
Finland,20-02-2021,5540745,53853,754
Finland,21-02-2021,5540745,54171,756
Finland,22-02-2021,5540745,54526,757
Finland,23-02-2021,5540745,55149,762
Finland,24-02-2021,5540745,55774,771
Finland,25-02-2021,5540745,56373,773
Finland,26-02-2021,5540745,57002,780
Finland,27-02-2021,5540745,57690,783
Finland,28-02-2021,5540745,58095,784
Finland,01-03-2021,5540745,58517,785
Finland,02-03-2021,5540745,59388,792
Finland,03-03-2021,5540745,60144,794
Finland,04-03-2021,5540745,60877,795
Finland,05-03-2021,5540745,61515,797
Finland,06-03-2021,5540745,62145,800
Finland,07-03-2021,5540745,62578,801
Finland,08-03-2021,5540745,62974,803
Finland,09-03-2021,5540745,63808,812
Finland,10-03-2021,5540745,64579,816
Finland,11-03-2021,5540745,65401,820
Finland,12-03-2021,5540745,66181,824
Finland,13-03-2021,5540745,66989,828
Finland,14-03-2021,5540745,67484,832
Finland,15-03-2021,5540745,67919,832
Finland,16-03-2021,5540745,68811,833
Finland,17-03-2021,5540745,69578,834
Finland,18-03-2021,5540745,70321,837
Finland,19-03-2021,5540745,71060,841
Finland,20-03-2021,5540745,71805,848
Finland,21-03-2021,5540745,72209,852
Finland,22-03-2021,5540745,72629,852
Finland,23-03-2021,5540745,73397,858
Finland,24-03-2021,5540745,74100,863
Finland,25-03-2021,5540745,74795,867
Finland,26-03-2021,5540745,75401,869
Finland,27-03-2021,5540745,76089,872
Finland,28-03-2021,5540745,76441,876
Finland,29-03-2021,5540745,76816,877
Finland,30-03-2021,5540745,77471,880
Finland,31-03-2021,5540745,78043,882
Finland,01-04-2021,5540745,78593,883
Finland,02-04-2021,5540745,79079,885
Finland,03-04-2021,5540745,79440,887
Finland,04-04-2021,5540745,79764,890
Finland,05-04-2021,5540745,80086,891
Finland,06-04-2021,5540745,80446,891
Finland,07-04-2021,5540745,80990,892
Finland,08-04-2021,5540745,81416,896
Finland,09-04-2021,5540745,81823,897
Finland,10-04-2021,5540745,82175,899
Finland,11-04-2021,5540745,82402,901
Finland,12-04-2021,5540745,82642,901
Finland,13-04-2021,5540745,83041,902
Finland,14-04-2021,5540745,83364,906
Finland,15-04-2021,5540745,83708,907
Finland,16-04-2021,5540745,83982,909
Finland,17-04-2021,5540745,84247,914
Finland,18-04-2021,5540745,84419,916
Finland,19-04-2021,5540745,84575,916
Finland,20-04-2021,5540745,84861,919
Finland,21-04-2021,5540745,85147,920
Finland,22-04-2021,5540745,85380,922
Finland,23-04-2021,5540745,85636,922
Finland,24-04-2021,5540745,85891,923
Finland,25-04-2021,5540745,86045,924
Finland,26-04-2021,5540745,86185,924
Finland,27-04-2021,5540745,86427,927
Finland,28-04-2021,5540745,86656,929
Finland,29-04-2021,5540745,86930,931
Finland,30-04-2021,5540745,87131,932
Finland,01-05-2021,5540745,87328,934
Finland,02-05-2021,5540745,87437,934
Finland,03-05-2021,5540745,87572,936
Finland,04-05-2021,5540745,87888,936
Finland,05-05-2021,5540745,88094,936
Finland,06-05-2021,5540745,88359,937
Finland,07-05-2021,5540745,88598,939
Finland,08-05-2021,5540745,88812,940
Finland,09-05-2021,5540745,88946,940
Finland,10-05-2021,5540745,89076,940
Finland,11-05-2021,5540745,89333,941
Finland,12-05-2021,5540745,89548,942
Finland,13-05-2021,5540745,89804,944
Finland,14-05-2021,5540745,89961,946
Finland,15-05-2021,5540745,90210,951
Finland,16-05-2021,5540745,90374,957
Finland,17-05-2021,5540745,90508,959
Finland,18-05-2021,5540745,90792,959
Finland,19-05-2021,5540745,91009,962
Finland,20-05-2021,5540745,91240,968
Finland,21-05-2021,5540745,91457,968
Finland,22-05-2021,5540745,91625,968
Finland,23-05-2021,5540745,91733,970
Finland,24-05-2021,5540745,91826,972
Finland,25-05-2021,5540745,92014,972
Finland,26-05-2021,5540745,92167,972
Finland,27-05-2021,5540745,92310,973
Finland,28-05-2021,5540745,92437,973
Finland,29-05-2021,5540745,92572,973
Finland,30-05-2021,5540745,92636,973
Finland,31-05-2021,5540745,92715,975
Finland,01-06-2021,5540745,92866,975
Finland,02-06-2021,5540745,92987,976
Finland,03-06-2021,5540745,93106,976
Finland,04-06-2021,5540745,93217,976
Finland,05-06-2021,5540745,93319,977
Finland,06-06-2021,5540745,93383,977
Finland,07-06-2021,5540745,93443,977
Finland,08-06-2021,5540745,93582,978
Finland,09-06-2021,5540745,93683,979
Finland,10-06-2021,5540745,93764,979
Finland,11-06-2021,5540745,93837,980
Finland,12-06-2021,5540745,93907,980
Finland,13-06-2021,5540745,93953,980
Finland,14-06-2021,5540745,94001,980
Finland,15-06-2021,5540745,94094,980
Finland,16-06-2021,5540745,94172,982
Finland,17-06-2021,5540745,94236,982
Finland,18-06-2021,5540745,94327,982
Finland,19-06-2021,5540745,94408,982
Finland,20-06-2021,5540745,94465,982
Finland,21-06-2021,5540745,94545,982
Finland,22-06-2021,5540745,94657,983
Finland,23-06-2021,5540745,94767,983
Finland,24-06-2021,5540745,94911,984
Finland,25-06-2021,5540745,95073,984
Finland,26-06-2021,5540745,95268,984
Finland,27-06-2021,5540745,95399,984
Finland,28-06-2021,5540745,95518,984
Finland,29-06-2021,5540745,95748,984
Finland,30-06-2021,5540745,96009,984
Finland,01-07-2021,5540745,96205,984
Finland,02-07-2021,5540745,96407,984
Finland,03-07-2021,5540745,96574,984
Finland,04-07-2021,5540745,96706,984
Finland,05-07-2021,5540745,96814,984
Finland,06-07-2021,5540745,97057,985
Finland,07-07-2021,5540745,97317,986
Finland,08-07-2021,5540745,97609,986
Finland,09-07-2021,5540745,97893,986
Finland,10-07-2021,5540745,98201,986
Finland,11-07-2021,5540745,98350,986
Finland,12-07-2021,5540745,98510,988
Finland,13-07-2021,5540745,98840,990
Finland,14-07-2021,5540745,99182,991
Finland,15-07-2021,5540745,99564,991
Finland,16-07-2021,5540745,99946,991
Finland,17-07-2021,5540745,100301,991
Finland,18-07-2021,5540745,100507,991
Finland,19-07-2021,5540745,100756,991
Finland,20-07-2021,5540745,101176,991
Finland,21-07-2021,5540745,101600,991
Finland,22-07-2021,5540745,102068,993
Finland,23-07-2021,5540745,102555,993
Finland,24-07-2021,5540745,103033,995
Finland,25-07-2021,5540745,103334,996
Finland,26-07-2021,5540745,103685,997
Finland,27-07-2021,5540745,104455,999
Finland,28-07-2021,5540745,105180,1000
Finland,29-07-2021,5540745,105990,1001
Finland,30-07-2021,5540745,106762,1005
Finland,31-07-2021,5540745,107458,1005
Finland,01-08-2021,5540745,107866,1006
Finland,02-08-2021,5540745,108343,1006
Finland,03-08-2021,5540745,109236,1009
Finland,04-08-2021,5540745,110076,1012
Finland,05-08-2021,5540745,110860,1016
Finland,06-08-2021,5540745,111736,1017
Finland,07-08-2021,5540745,112421,1019
Finland,08-08-2021,5540745,112906,1023
Finland,09-08-2021,5540745,113443,1023
Finland,10-08-2021,5540745,114479,1024
Finland,11-08-2021,5540745,115305,1025
Finland,12-08-2021,5540745,116228,1026
Finland,13-08-2021,5540745,117017,1027
Finland,14-08-2021,5540745,117757,1029
Finland,15-08-2021,5540745,118183,1029
Finland,16-08-2021,5540745,118628,1031
Finland,17-08-2021,5540745,119396,1031
Finland,18-08-2021,5540745,120137,1032
Finland,19-08-2021,5540745,120845,1035
Finland,20-08-2021,5540745,121515,1037
Finland,21-08-2021,5540745,122170,1038
Finland,22-08-2021,5540745,122568,1038
Finland,23-08-2021,5540745,123024,1040
Finland,24-08-2021,5540745,123706,1041
Finland,25-08-2021,5540745,124315,1044
Finland,26-08-2021,5540745,125014,1046
Finland,27-08-2021,5540745,125624,1048
Finland,28-08-2021,5540745,126328,1050
Finland,29-08-2021,5540745,126767,1050
Finland,30-08-2021,5540745,127231,1051
Finland,31-08-2021,5540745,127975,1057
